borrower_id,income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,age,education_level,marital_status,num_of_credit_inquiries,credit_history_length,loan_id,loan_type,loan_amount,interest_rate,loan_term,collateral_value,loan_to_value_ratio,repayment_schedule,current_balance,num_of_late_payments,interest_rate_change,unemployment_rate,inflation_rate,gdp_growth_rate,housing_market_index,utility_payment_history,rental_payment_history,social_media_activity_score,spending_behavior_score,fraud_score,inconsistent_application_data,geo_location_mismatch,customer_lifetime_value,cross_product_ownership,customer_satisfaction_score
82,55356.68857,Self-employed,762,0.200400553,28547.25174,57,High School,Divorced,0,10,82,Business,2077.33958,10.04932701,157,4779.889456,0.587612146,Annually,27998.20736,1,0.212066905,7.469084354,6.320395042,-1.031485297,235.7768823,0.845242104,0.449110441,68.03521922,3.078083175,0.915451369,0,1,6447.158558,1,41.45495531
83,72168.41067,Self-employed,735,0.325629612,36022.91055,43,Master's,Single,3,29,83,Mortgage,41027.02131,12.44472908,131,87070.49171,0.887360811,Quarterly,29532.76133,2,-0.576835731,12.4789404,9.03007774,4.906955659,149.4767328,0.087856184,0.197949783,39.40936486,58.5882245,0.230853553,0,0,3008.79233,2,0.978788871
84,42225.94673,Employed,582,0.243431385,4354.072176,33,PhD,Divorced,0,17,84,Business,1683.501916,2.104144358,76,68000.11807,0.973395586,Annually,48602.44824,1,0.228129969,3.471833852,7.300306369,3.818909649,358.2775474,0.857930654,0.087347988,79.55752739,59.44640485,0.256970078,0,0,17369.84364,3,61.43609437
85,37872.59596,Employed,762,0.362652429,21465.6828,45,Bachelor's,Single,0,4,85,Personal,33198.82311,5.501949785,292,66222.97534,0.550220209,Annually,18073.9167,4,0.445299405,8.181210458,2.338159531,2.495862901,498.6403648,0.483690026,0.717727867,3.68358171,92.85417634,0.361620314,0,0,31673.53282,3,12.24272986
86,42473.64435,Unemployed,706,0.196159565,6701.565773,18,High School,Divorced,9,12,86,Mortgage,18889.60209,5.281810603,294,61656.96048,0.577795162,Quarterly,19706.66214,4,0.444608659,7.587070976,8.810492471,0.373455884,192.9295158,0.837147431,0.894620269,66.79826378,28.64648171,0.859465778,0,0,39877.55683,0,37.85668502
87,63731.03177,Self-employed,387,0.176637178,31026.99594,53,Bachelor's,Widowed,7,13,87,Business,30963.24778,3.471228225,117,84997.3049,0.980006329,Monthly,10089.97907,1,0.630147981,10.77094189,3.71389612,-0.379401981,211.8284021,0.318006419,0.93677207,64.98223366,27.88366132,0.938788264,1,0,27757.06233,0,26.13670925
88,54931.26664,Self-employed,343,0.467295635,46985.62575,27,PhD,Divorced,6,29,88,Mortgage,35105.53894,5.403906427,311,48286.5591,0.518892111,Annually,3526.714762,4,0.707100456,14.59531502,5.086685299,-3.151026048,488.7388217,0.338842952,0.617998728,94.09354761,44.04836513,0.220067715,0,1,29456.69004,0,36.11634023
89,42053.59694,Employed,760,0.140721473,33427.10889,60,Master's,Divorced,9,27,89,Business,17781.28574,5.681831741,118,87105.87744,0.988816168,Annually,38640.22464,4,-0.845456547,9.12450488,5.735284837,-1.94262526,171.510515,0.751604868,0.052774583,71.33675536,35.69149015,0.863870148,0,0,40193.05287,3,49.26955815
90,57699.0115,Self-employed,577,0.302383163,4763.349367,34,Master's,Married,0,29,90,Auto,6290.159957,8.545440236,47,36264.78011,0.502322242,Monthly,12484.05322,0,-0.313465686,14.84252216,8.654559439,2.739607998,304.485627,0.784996173,0.74086263,79.63018964,73.63458627,0.258202959,0,0,26913.32534,0,35.92095325
91,51456.16324,Retired,720,0.188341113,18378.64404,74,Master's,Widowed,1,4,91,Auto,4412.64752,10.46001047,158,92707.39668,0.936834328,Monthly,30445.24305,3,0.374245041,6.626992739,9.384467456,-0.462510461,195.8608532,0.229644678,0.110095305,90.45910159,64.17520771,0.970641247,0,0,30946.57002,4,55.27318706
92,64529.67486,Employed,652,0.115571985,27982.50559,40,High School,Widowed,3,10,92,Personal,29857.86511,6.644856934,273,70016.36952,0.65366259,Monthly,34388.65178,4,-0.002827425,3.370417591,9.3668759,3.822695166,472.9407592,0.972871325,0.669748118,67.50519183,75.89210379,0.597407892,0,0,26294.64966,4,23.86496902
93,39469.20359,Unemployed,814,0.114407527,20757.18005,24,High School,Widowed,0,25,93,Auto,26512.11233,11.21284812,170,26089.12503,0.969294429,Quarterly,23561.83436,4,-0.618648106,4.98795801,1.071587632,-3.520888637,492.6084058,0.084490104,0.779365836,29.0153635,82.00417912,0.007086467,0,0,44142.45344,4,63.53617674
94,45085.0678,Employed,318,0.170088709,41848.55651,61,Master's,Single,2,3,94,Auto,37367.84945,6.038232071,276,56626.44971,0.658472644,Monthly,43817.60565,2,0.10541914,7.741498617,9.29699637,0.08347096,425.8791384,0.068502963,0.725864711,86.97737996,92.29811327,0.034129904,0,0,12540.31431,3,85.37630041
95,44118.3777,Self-employed,322,0.446708142,40918.87923,70,PhD,Married,7,15,95,Auto,25977.03999,5.418829644,213,53536.54087,0.827153161,Quarterly,22189.74205,3,-0.185128694,6.79600691,1.489482694,1.46965684,225.9135263,0.595504215,0.951883806,74.75781195,43.09367318,0.147484531,0,0,13935.68564,0,22.40670469
96,28047.27578,Unemployed,712,0.212991498,30979.71999,24,PhD,Widowed,7,2,96,Business,21699.84371,8.806038754,166,14220.93276,0.540016285,Monthly,14245.43115,3,-0.219923445,4.164649572,3.391962911,0.168484563,261.3949901,0.722740768,0.738146284,42.4437604,98.46973895,0.187573158,0,0,7270.111618,1,50.78772159
97,54441.80416,Employed,329,0.480183668,19299.43931,61,High School,Single,7,25,97,Business,20506.27173,1.820170864,24,59328.66912,0.621164906,Monthly,44800.77615,3,0.619507435,8.191921292,5.634890693,3.892268916,196.9222735,0.960886129,0.693209778,71.05291726,21.56608134,0.767619123,0,0,41153.87082,0,64.86897845
98,53915.82908,Retired,407,0.332648917,13511.48231,32,Master's,Single,5,25,98,Mortgage,2295.898227,2.577153169,308,31821.16956,0.886839673,Quarterly,43078.21421,1,-0.184803332,7.05738926,5.319331201,4.895632818,456.3031868,0.404945781,0.261743172,86.76888772,71.43651619,0.222765876,0,0,21177.08724,3,56.46261312
99,50076.70185,Retired,666,0.274645676,6187.841592,51,PhD,Single,5,17,99,Business,17442.30288,7.142588838,333,5708.702298,0.764342927,Quarterly,8201.997354,0,-0.947090989,4.471430645,6.442388145,-3.841653417,465.8233111,0.025291409,0.924768686,97.56521314,53.40093173,0.96914162,0,0,18046.8031,4,36.56494462
100,46481.193,Employed,580,0.332035534,18389.98649,63,PhD,Married,4,6,100,Auto,48824.98772,14.2293216,96,94891.28769,0.963984531,Monthly,1298.050918,0,-0.883873322,6.553405567,5.315016059,-3.700450959,267.5482649,0.602896339,0.179543871,95.2351504,81.69005947,0.636112057,0,0,49086.08714,3,64.2199708
101,28769.43887,Retired,427,0.306679354,21245.45334,62,PhD,Single,8,26,101,Business,43804.22324,11.24040903,291,64328.29172,0.714375704,Monthly,4499.277817,2,0.712488083,13.63723266,9.409381117,-3.696758864,362.613228,0.289696021,0.904896611,32.53278268,47.67705206,0.692517509,0,0,46413.36496,0,2.824620621
102,43690.32016,Retired,528,0.403510502,34115.32333,21,High School,Married,3,8,102,Personal,17139.52528,2.689708688,256,87753.43372,0.934906183,Monthly,14327.36993,3,0.92120162,6.624586386,3.164939634,1.811770961,166.2212719,0.432947121,0.312662543,42.16937137,78.39386354,0.217816519,0,0,48627.39642,3,36.9906232
103,44859.28225,Retired,410,0.212998426,33249.83139,31,Master's,Divorced,9,3,103,Mortgage,29801.97485,12.92529317,311,67767.5725,0.724477719,Annually,48612.99009,3,0.376818673,11.56746508,3.466222246,-1.273239045,273.9743601,0.488469482,0.130163594,10.9536605,93.01687146,0.892706314,0,0,7972.650841,1,53.26122146
104,37965.84096,Unemployed,435,0.241220157,4435.298842,31,Bachelor's,Single,6,27,104,Mortgage,42517.54053,11.3860604,327,36019.87737,0.989624139,Monthly,27925.80766,4,-0.271263412,10.34456496,9.286641421,2.333146613,352.5996427,0.064512611,0.826683027,24.7544287,73.22942661,0.667814573,1,0,44671.33884,3,2.061315884
105,47580.71433,Retired,661,0.457637721,20367.70646,33,Master's,Widowed,0,25,105,Business,22622.4425,9.747778097,20,51512.4632,0.979917191,Quarterly,18663.0866,1,0.877200632,8.126173949,1.690655624,-0.945285271,254.1612474,0.485981785,0.002495454,88.24212085,77.60942862,0.864405624,0,0,17106.77037,2,50.76488297
106,56060.76285,Retired,485,0.478582605,9907.164494,24,Master's,Single,8,18,106,Auto,1879.935324,12.57395497,258,67736.80265,0.664568353,Annually,44435.80473,1,0.325606173,5.868307642,6.486047397,1.276067213,243.0398103,0.426319667,0.832088318,36.08499263,6.717543127,0.956481097,0,0,1620.18174,3,65.42544608
107,78292.78852,Retired,428,0.457023291,8683.822561,49,High School,Divorced,6,22,107,Mortgage,4651.012629,6.955482945,323,96045.10636,0.942961835,Quarterly,22656.81657,2,0.688667098,7.428176392,7.135623569,2.698580057,100.3995969,0.712544265,0.262311842,62.05526586,20.49576622,0.125640977,0,0,20173.61846,0,75.92076977
108,52618.66719,Unemployed,560,0.267779198,41537.80534,36,PhD,Divorced,9,1,108,Personal,26009.24335,4.490264187,289,25740.11118,0.923805687,Annually,15761.93142,0,0.531704608,10.10528656,5.549875511,0.482159107,421.7173855,0.645665911,0.884721273,66.59656183,97.43037405,0.09658723,0,0,25950.6213,2,11.33740814
109,53863.25586,Employed,814,0.412146201,3053.845619,19,PhD,Single,8,29,109,Personal,48502.52941,8.412315753,249,87560.21733,0.605340199,Annually,47060.97644,3,-0.241721368,7.209038577,7.248086909,0.395035905,455.7350448,0.185215718,0.691479182,78.18292751,69.31870038,0.803407827,0,0,6302.800755,4,99.05648749
110,48883.31126,Self-employed,748,0.290534293,21539.96092,27,High School,Divorced,6,16,110,Mortgage,34967.26757,8.909363701,214,92445.74163,0.8121452,Quarterly,42475.88331,2,-0.042595598,5.578757203,2.554791814,-4.117656747,487.7854118,0.206138918,0.666183333,18.28000302,56.14490173,0.866126059,0,0,27346.20323,0,60.61677013
111,21218.43177,Retired,403,0.299015941,9241.979133,67,High School,Married,1,7,111,Auto,4474.89338,8.767406022,258,67206.34371,0.536341158,Annually,42183.41877,1,-0.627735691,4.397552987,8.673690095,-0.892182571,387.708554,0.251006179,0.365319563,30.48131346,36.69763734,0.583761421,0,0,41153.71562,1,36.31937926
112,49602.29187,Employed,782,0.181872044,44087.18057,34,High School,Married,5,3,112,Auto,10278.68291,9.128496185,246,93161.02943,0.91835536,Quarterly,25614.23715,1,-0.415971799,13.55720325,2.260231205,0.457771532,319.5169249,0.17895044,0.059402974,44.83363415,4.438900121,0.366000548,0,0,19504.89659,3,24.90928545
113,50903.45315,Retired,523,0.336452121,28294.98515,54,High School,Single,9,23,113,Business,38794.83402,14.3075164,92,40088.91945,0.587272942,Monthly,39471.91994,1,0.556251323,8.283755709,4.607311999,-0.380191743,207.7138079,0.6572132,0.830073098,36.48410612,36.9135908,0.652629636,0,0,18279.59552,3,57.28968617
114,86948.63169,Unemployed,790,0.174454359,12337.65118,29,High School,Married,3,4,114,Business,42230.54824,13.68031591,24,95325.10952,0.535407351,Annually,8967.667963,3,0.787956784,10.50249986,1.677318412,4.007820002,499.7197904,0.994430179,0.170903795,98.29052329,49.89128733,0.305664073,0,0,17601.71059,0,88.17116472
115,47114.58553,Employed,772,0.23262588,25618.93707,23,Bachelor's,Married,2,9,115,Mortgage,31267.03472,13.32217999,338,70426.89628,0.700109548,Quarterly,28661.14788,3,0.448920847,8.884924334,5.906899709,4.065306321,335.9011418,0.652108341,0.372258642,83.49408032,21.14595094,0.238385692,0,0,46231.62785,3,52.05653961
116,54523.21014,Unemployed,309,0.442012081,36842.83163,39,Master's,Widowed,1,5,116,Business,32576.73531,12.31912695,27,4679.573858,0.788461069,Annually,49192.29614,3,-0.069652607,13.47079822,7.027712267,3.219173806,372.4616289,0.606681546,0.600354686,47.96867546,17.31367913,0.48814521,0,0,3389.146841,3,66.14720556
117,49479.32345,Retired,704,0.182830324,47947.78244,49,Master's,Single,5,19,117,Business,2388.535069,14.23627945,56,90733.84677,0.927458479,Quarterly,14547.92153,4,-0.826981462,9.563218229,9.470994716,-1.247019246,372.9624648,0.409927933,0.482253739,87.92686261,50.84165514,0.216153828,0,0,22808.73096,4,35.76964395
118,32469.82944,Retired,601,0.128463314,11801.85421,58,Master's,Divorced,7,15,118,Business,41597.98272,2.829677663,332,48705.0445,0.987121263,Monthly,39717.61646,0,-0.886104103,8.769377015,7.654025763,2.172991517,438.1007183,0.312580259,0.198660635,34.76529476,58.59042356,0.483703608,1,0,13965.37325,3,38.81522881
119,67142.34222,Unemployed,530,0.127603037,44422.90683,37,PhD,Single,5,8,119,Personal,39625.4852,5.07916403,150,46302.53499,0.719746256,Monthly,24523.92036,1,-0.251348871,14.09521189,5.869926248,-1.047115389,103.8690155,0.911073757,0.140616357,78.58283239,23.99179189,0.956606505,0,1,44796.54424,3,28.61751058
120,61278.99549,Self-employed,365,0.476313808,46780.90159,18,Bachelor's,Married,8,6,120,Business,13692.72206,8.183255266,337,56863.42729,0.530223461,Annually,1990.284161,1,-0.072356562,11.63627515,9.393553155,-2.67406401,188.0987762,0.969001874,0.123246272,22.36755981,58.73894745,0.839784036,0,0,5706.560916,4,70.56372944
121,61865.47921,Unemployed,411,0.302768175,45904.60668,71,Master's,Widowed,4,18,121,Mortgage,35725.15928,12.92821566,159,15363.7624,0.87455779,Annually,38150.96989,4,0.218241244,4.338598888,5.305931542,-1.570973564,366.2136001,0.496776176,0.863007881,77.23220452,90.03399639,0.94163092,0,0,21160.69557,3,35.91875534
122,36359.18818,Retired,312,0.263764829,32135.30349,64,PhD,Single,1,19,122,Auto,11527.87571,8.319737106,247,47182.02183,0.782586628,Quarterly,8428.45722,1,-0.987020957,5.132453534,6.050850878,-4.290353667,458.0582947,0.290200496,0.031559549,45.64534032,47.3173258,0.806328975,0,0,20933.99145,4,19.0716404
123,71041.91466,Unemployed,692,0.424351432,31861.21207,70,Bachelor's,Single,7,24,123,Business,2976.177892,11.59846898,202,83197.15806,0.723945672,Quarterly,31573.67836,1,0.979445781,12.44547436,6.364886749,-1.68222491,374.1355128,0.770122208,0.97701426,10.7499321,85.73901696,0.354750936,0,0,44531.32646,1,36.94005712
124,28972.23406,Self-employed,799,0.434330371,20757.32103,23,Bachelor's,Married,8,15,124,Auto,10855.69059,3.375958721,112,2040.504684,0.654634439,Annually,4283.209702,3,-0.272122233,13.03021585,4.689817533,-0.392577827,265.3965166,0.132456791,0.19852869,27.32624546,92.72714445,0.812045239,0,0,11559.17881,3,85.38272078
125,58802.85641,Unemployed,533,0.232876413,37867.49623,36,PhD,Married,9,26,125,Business,9752.814961,4.907586475,116,27655.25745,0.751199264,Quarterly,47343.36987,3,0.696189328,9.542289949,8.546344215,4.554808948,244.6221983,0.765588238,0.110322297,40.2274624,9.239402894,0.922915744,0,0,32599.8751,0,73.82520436
126,82856.83439,Self-employed,613,0.377447223,27033.4069,35,Bachelor's,Single,3,7,126,Mortgage,17549.65184,11.37897728,261,744.2313512,0.669339802,Quarterly,14586.19436,0,0.069933411,9.653462734,2.66658345,-1.865894138,395.1792033,0.818948374,0.576971655,74.92929117,9.581157966,0.947035788,0,0,7585.900218,2,33.46408445
127,35141.95512,Self-employed,311,0.408449126,34194.46549,23,PhD,Married,5,10,127,Personal,21504.02536,3.72390912,105,41863.27526,0.878505934,Quarterly,11323.23458,1,-0.739121091,10.58319555,5.993579713,4.024535392,396.4950789,0.124903945,0.079985958,7.298271473,47.60441829,0.683197851,0,0,47744.80999,1,90.68089648
128,41505.53406,Unemployed,508,0.361860275,21994.43729,62,Master's,Married,9,6,128,Mortgage,25918.40568,6.243305118,231,72967.39329,0.771946848,Annually,6456.820203,2,0.595131105,8.269389291,7.500099306,-2.711417242,342.823197,0.976861469,0.602453263,65.95469951,58.81024443,0.211366644,0,0,30057.733,3,7.483263512
129,51494.77048,Unemployed,313,0.16063803,36843.32674,50,PhD,Married,7,14,129,Personal,24360.9399,5.07569448,309,79977.797,0.938423887,Monthly,47300.10967,1,0.41965415,11.16238948,9.135785547,-3.090311022,216.5868096,0.98551229,0.850626645,71.60136409,42.58834645,0.039729153,0,0,31686.57979,0,4.975379141
130,42447.86519,Employed,717,0.450353233,41399.10436,40,Bachelor's,Married,8,17,130,Business,14263.05569,6.223132872,350,94546.38123,0.771771957,Monthly,35595.18712,1,0.05487217,4.301775091,8.955265568,0.189954564,470.0619274,0.936719479,0.047898021,65.39213699,32.64507704,0.147200228,0,0,22254.89668,2,12.74703548
131,26740.04853,Retired,736,0.315637821,8175.376574,40,Master's,Married,4,9,131,Business,2429.36276,11.06237466,144,61046.20899,0.619131207,Quarterly,37083.04444,0,0.029106183,14.53535091,5.578662605,1.725113693,320.7519768,0.496034809,0.799868605,76.06696382,64.09941161,0.965546918,0,0,17771.85292,4,11.64547559
132,51028.44462,Self-employed,676,0.212988971,41813.55606,43,Master's,Widowed,5,19,132,Personal,30649.97949,6.465936945,166,25835.37323,0.925545941,Annually,24970.22807,2,-0.825040788,12.00185789,6.78845306,-4.556677492,416.1969425,0.246074142,0.394477441,17.8168616,0.208151235,0.462096824,0,0,11421.14505,3,8.783431501
133,34065.44429,Employed,319,0.270091274,27474.53006,30,High School,Married,3,5,133,Mortgage,20391.49666,8.996054855,39,92452.72094,0.778609522,Quarterly,23736.38926,1,0.311697897,10.57409045,4.548139625,-2.78934135,185.7233049,0.582009281,0.159490634,58.71033551,96.80732809,0.854986015,0,0,30595.39994,4,66.1342612
134,57103.88646,Unemployed,369,0.115028436,42388.62955,24,High School,Divorced,4,23,134,Mortgage,15634.93571,2.84908034,293,77643.91751,0.603420519,Monthly,5501.06215,2,0.822490312,6.795864684,5.213599866,-0.443163335,237.6163154,0.419933838,0.17609648,94.11449472,23.20790882,0.465044154,0,0,47773.52552,1,60.08423797
135,36208.63649,Retired,510,0.15114672,22133.78361,32,Bachelor's,Single,6,7,135,Personal,43480.1111,12.36773886,127,57655.63406,0.811753905,Quarterly,27992.05478,3,-0.813510162,4.931465849,9.156392133,-1.68995664,449.8318066,0.205948645,0.918764544,61.07842698,91.70987686,0.660817583,0,0,18629.75675,2,64.76055106
136,73249.01608,Employed,400,0.4062187,19572.98378,61,PhD,Widowed,8,19,136,Business,37590.42208,6.493496446,316,69716.20146,0.678858382,Monthly,12345.82476,3,-0.472977099,7.912115566,9.376335939,2.126210793,120.042812,0.42367641,0.110605752,61.1336347,10.90147445,0.024140777,0,0,44274.68754,2,68.83660542
137,38251.20061,Self-employed,431,0.100004654,45837.97589,44,PhD,Widowed,9,20,137,Personal,43030.51187,10.25521115,245,92469.47732,0.922202806,Annually,48857.26664,2,0.804615947,10.93892089,9.058726523,0.11160596,304.9261245,0.663889836,0.866782787,73.64396421,23.8087182,0.249864943,0,0,8290.03933,4,75.68797525
138,45169.07726,Employed,680,0.266626331,13307.29411,43,Bachelor's,Married,5,26,138,Business,25254.15694,11.29275962,12,71383.20583,0.726649869,Quarterly,39829.047,1,-0.43131218,10.60451692,2.245337756,-3.396408944,292.6821919,0.070913311,0.544244621,33.32042321,23.48737011,0.43626928,0,0,46870.17502,4,20.71769275
139,62202.75826,Self-employed,431,0.309004072,42366.40394,50,Master's,Single,5,7,139,Personal,7415.631354,4.330422449,359,37153.2635,0.863220679,Annually,20649.60301,2,0.307887344,7.591693861,8.650756192,3.944653793,400.4920756,0.333418001,0.039056179,70.04759013,99.61529042,0.630631047,0,0,18173.82791,1,62.23035132
140,31537.03525,Unemployed,319,0.121853768,24717.00805,32,Bachelor's,Divorced,7,24,140,Business,35114.85037,13.4431123,251,71446.30613,0.547768104,Quarterly,7567.062935,2,0.06963633,10.35943673,9.535273579,-2.070943245,212.7575082,0.01779489,0.464476146,91.62338333,0.460054573,0.171521188,0,0,19606.63337,0,58.00486593
141,53411.89902,Retired,835,0.489231265,26190.67669,53,Bachelor's,Married,3,2,141,Personal,11097.61522,9.819027397,69,4507.677192,0.698012173,Quarterly,39266.58456,3,0.19265521,12.76497955,4.251247251,2.31131109,187.6267287,0.749495505,0.817449514,1.089547303,63.96382093,0.764551464,0,0,23679.27059,3,94.36600258
142,69607.14131,Retired,526,0.190450132,16114.94579,62,Master's,Single,2,25,142,Auto,22620.25379,7.287789414,346,38948.3484,0.991620718,Quarterly,6102.688354,2,-0.168422197,3.315417268,5.667816605,2.799157791,470.4531355,0.640691268,0.726202788,87.01130411,86.96865811,0.364404706,0,0,36193.96923,0,23.23677242
