borrower_id,income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,age,education_level,marital_status,num_of_credit_inquiries,credit_history_length,loan_id,loan_type,loan_amount,interest_rate,loan_term,collateral_value,loan_to_value_ratio,repayment_schedule,current_balance,num_of_late_payments,loan_default
622,57072.02536,Retired,687,0.322934868,3386.047572,57,Bachelor's,Divorced,3,16,622,Auto,49608.7825,10.62345708,116,83914.61315,0.500601807,Annually,40667.16645,1,0
623,78230.36745,Employed,733,0.115591728,5802.376554,42,Master's,Widowed,8,25,623,Mortgage,34645.87074,9.058422735,193,55773.14335,0.808049281,Monthly,4937.648434,2,0
624,70181.30069,Retired,675,0.366738957,3159.227217,21,Master's,Widowed,1,16,624,Mortgage,42226.48179,12.16059379,166,69151.91671,0.594508534,Quarterly,3479.59237,1,0
625,73897.7994,Self-employed,643,0.229210938,10078.56567,59,High School,Married,4,14,625,Personal,21327.53272,11.47386818,298,97154.48394,0.595943775,Monthly,7681.57602,4,0
626,42331.76485,Retired,742,0.459167675,27522.23544,36,PhD,Married,0,1,626,Mortgage,38625.18523,9.940355707,180,8826.258331,0.826635783,Quarterly,38220.00557,4,0
627,35155.9277,Employed,374,0.455247276,32633.03689,35,High School,Married,3,13,627,Mortgage,2984.949474,14.81615932,58,90171.79029,0.526848594,Quarterly,36199.76921,2,0
628,48113.1962,Retired,454,0.230116247,3233.672739,54,PhD,Divorced,3,20,628,Auto,7022.647945,8.703461356,54,13047.21825,0.656702781,Annually,28250.88845,3,0
629,50835.87368,Unemployed,729,0.460384358,47352.5736,47,Bachelor's,Divorced,5,10,629,Business,10950.45905,3.026927713,332,39599.40126,0.574715951,Quarterly,23411.3202,4,1
630,66412.87278,Retired,662,0.498463069,42266.10346,36,PhD,Married,9,24,630,Auto,20695.64431,12.68169313,317,85218.15028,0.790088185,Annually,44416.29074,2,0
631,24613.03055,Unemployed,747,0.430166266,15534.01163,40,PhD,Divorced,8,10,631,Business,42441.49904,4.900020392,232,90672.29656,0.830882577,Annually,38334.89119,4,0
632,72943.25479,Self-employed,533,0.437948539,4782.188981,71,Bachelor's,Divorced,2,9,632,Auto,17967.03649,11.993579,12,50883.98152,0.860567927,Monthly,40597.11257,0,0
633,47629.88152,Unemployed,561,0.199603494,9324.466588,33,Master's,Widowed,8,13,633,Personal,33076.43848,14.4209458,211,59613.41151,0.627615608,Annually,40663.11507,2,0
634,43596.78395,Retired,424,0.33068096,7220.276274,18,Bachelor's,Widowed,5,3,634,Mortgage,35756.40045,10.90673944,155,70960.65979,0.544624876,Quarterly,32135.85774,1,0
635,34818.43437,Employed,544,0.126902366,7040.905186,29,High School,Married,6,27,635,Business,29722.93535,9.546407173,39,83359.48751,0.539341828,Quarterly,22900.73122,4,0
636,25177.14992,Unemployed,841,0.137967175,26409.52274,41,High School,Divorced,9,18,636,Personal,18504.85644,7.715213372,353,12590.36137,0.713075774,Annually,43233.88763,1,0
637,62347.55876,Self-employed,784,0.499557045,13046.52468,51,High School,Widowed,1,20,637,Mortgage,29275.61374,6.419533191,349,81101.89617,0.972922205,Monthly,46300.37088,2,0
638,51099.76951,Unemployed,421,0.2306557,18548.84611,70,High School,Single,9,2,638,Mortgage,17771.01405,6.265564138,289,48386.97698,0.608864517,Annually,1190.302163,4,0
639,30650.5865,Unemployed,424,0.399273565,49485.76134,74,High School,Divorced,5,17,639,Mortgage,5109.813189,10.09103153,52,45337.0308,0.628370801,Annually,2577.743663,1,0
640,30573.81842,Unemployed,848,0.422666021,34531.3982,25,Master's,Single,5,28,640,Auto,49647.39493,11.64218708,343,42678.02532,0.550444401,Quarterly,47937.16485,3,0
641,44963.22951,Self-employed,469,0.443209308,47500.05269,35,Master's,Married,1,19,641,Personal,7231.940228,10.65998044,158,51166.55273,0.802785137,Monthly,13858.03069,3,0
642,75035.32288,Retired,423,0.499051319,7985.271197,74,PhD,Divorced,1,23,642,Personal,4545.070808,4.178536366,356,94532.53006,0.839936437,Monthly,43668.47198,0,0
643,46106.12973,Unemployed,334,0.196598594,19724.83427,65,High School,Married,1,13,643,Mortgage,44048.00671,8.168826932,189,55046.27539,0.821465604,Monthly,19439.75595,2,0
644,27452.8557,Unemployed,386,0.116140331,28181.85836,22,Bachelor's,Married,9,13,644,Business,15789.89838,12.18714097,326,95341.16506,0.930565122,Monthly,5955.00288,1,0
645,46313.85404,Employed,500,0.264476607,4761.145033,43,High School,Married,0,1,645,Personal,32864.55173,7.922005056,336,18438.868,0.743212918,Quarterly,4022.16001,0,0
646,45909.14645,Self-employed,668,0.152032268,1205.184738,47,Master's,Married,4,2,646,Auto,17121.28075,8.744414276,178,72551.52989,0.56722852,Monthly,7825.394954,2,0
647,9546.700356,Unemployed,376,0.108970356,33851.28236,71,High School,Married,7,1,647,Business,20181.25927,11.91033665,134,81317.83409,0.644702565,Monthly,12494.65974,3,0
648,49185.577,Self-employed,358,0.244170731,32449.15632,30,Master's,Divorced,1,24,648,Business,13843.53563,10.42708163,85,68073.31872,0.831214987,Monthly,24425.9177,1,0
649,46535.98205,Unemployed,730,0.4134953,21128.65169,36,PhD,Single,4,5,649,Business,17809.15628,7.026156432,250,60888.76688,0.806560987,Quarterly,35074.89503,4,0
650,60443.09547,Retired,799,0.326472276,24992.55973,46,PhD,Divorced,7,24,650,Business,21124.31963,13.5880716,260,56698.87172,0.765501565,Quarterly,49319.92882,3,0
651,77734.34142,Retired,408,0.225111196,21356.70703,20,PhD,Divorced,9,3,651,Personal,36300.38739,3.694655427,274,86162.58302,0.841482209,Monthly,22075.33716,4,1
652,66898.47544,Unemployed,577,0.361736802,2176.247197,43,Master's,Divorced,4,29,652,Mortgage,26065.27352,14.93947206,263,82253.83642,0.818695425,Quarterly,25909.24712,4,0
653,45966.66964,Retired,367,0.192807272,17433.2087,57,High School,Widowed,1,28,653,Business,47234.69564,3.104509809,122,12667.72776,0.940662445,Annually,26090.78507,1,0
654,33402.11137,Unemployed,368,0.105752578,9677.030514,29,High School,Widowed,2,7,654,Auto,3052.139298,1.70182461,191,84934.47187,0.793008189,Monthly,26971.71777,1,0
655,88600.39705,Retired,464,0.405741355,5822.785266,19,Bachelor's,Divorced,5,24,655,Auto,25650.34781,13.51525517,199,41699.82763,0.889300679,Quarterly,25887.03286,4,0
656,50888.27651,Employed,788,0.349497234,47879.30126,28,Master's,Single,4,22,656,Mortgage,29627.01465,4.806872363,319,25742.83458,0.624353578,Monthly,438.7377531,0,0
657,50208.93938,Employed,604,0.40492105,30368.62653,61,Bachelor's,Divorced,3,13,657,Personal,46089.65232,11.35094497,218,87041.97252,0.839091292,Monthly,86.24110549,4,0
658,49638.12369,Employed,664,0.115575207,36704.15793,45,PhD,Married,3,29,658,Mortgage,3408.767657,12.44870756,245,43486.46756,0.951097059,Quarterly,4883.315906,4,0
659,52971.27141,Self-employed,678,0.434847851,16452.82342,35,High School,Widowed,4,23,659,Business,29101.47966,13.09631628,35,80932.28667,0.692866164,Annually,5077.830171,1,0
660,47834.59382,Self-employed,642,0.34781048,20264.20935,30,Master's,Widowed,1,28,660,Personal,42827.8665,14.88652218,37,26708.65939,0.889552094,Monthly,35244.84545,2,0
661,41395.0699,Employed,653,0.32535814,12609.2757,54,Bachelor's,Divorced,8,18,661,Personal,12854.45868,5.469536086,229,890.9674815,0.862394651,Annually,10245.80163,3,0
662,41797.11588,Self-employed,715,0.349845619,5751.317877,39,Bachelor's,Divorced,1,24,662,Business,43938.32508,11.08828512,357,49798.18969,0.529763098,Quarterly,44735.70524,1,0
663,49508.70095,Retired,408,0.445773299,9772.550235,29,Bachelor's,Single,9,21,663,Auto,1933.127054,3.057898087,21,10472.71154,0.790754155,Monthly,46430.31648,0,0
664,41848.62843,Unemployed,796,0.334774603,40078.18822,19,High School,Single,1,7,664,Business,36890.27683,6.991925433,28,75560.40757,0.565094675,Quarterly,48794.66689,3,0
665,39307.31326,Unemployed,640,0.332380152,34199.74445,54,High School,Married,9,1,665,Mortgage,46722.54784,12.94761786,256,27969.47604,0.983659586,Quarterly,46954.06524,1,0
666,51596.45342,Unemployed,682,0.496271663,27799.51492,24,High School,Divorced,8,5,666,Business,33202.68542,6.463383622,217,44642.74184,0.905703751,Quarterly,13594.4161,1,0
667,46175.34174,Employed,832,0.402692067,24279.40377,43,Master's,Divorced,2,17,667,Auto,22512.43296,9.479787637,269,9159.839727,0.554861901,Quarterly,25488.84224,2,0
668,72559.89483,Self-employed,599,0.276917522,46199.2799,43,High School,Divorced,9,28,668,Business,3199.169807,8.30094149,123,29022.59522,0.560875999,Monthly,8772.74851,0,0
669,10235.45287,Retired,438,0.3829588,4564.012441,41,Master's,Widowed,6,29,669,Mortgage,46085.57685,10.22034567,216,78258.2792,0.797236927,Annually,40310.48276,0,0
670,66372.60278,Retired,658,0.255692189,14749.43985,29,Bachelor's,Married,3,8,670,Mortgage,24044.51491,14.63407426,38,15582.99723,0.672444587,Annually,44421.58526,1,0
671,68691.27789,Employed,798,0.191550185,18146.95482,33,Bachelor's,Single,5,15,671,Auto,2420.840472,2.252429608,82,64892.37633,0.51745293,Monthly,42564.44196,2,0
672,18899.14651,Retired,684,0.338740751,39338.8648,40,PhD,Widowed,3,20,672,Mortgage,34801.2325,9.248480486,187,91783.87235,0.770820754,Monthly,21668.34743,1,0
673,44859.68609,Retired,579,0.471272839,49633.21639,57,High School,Widowed,9,4,673,Mortgage,24610.02543,13.15088852,213,68143.7576,0.69392255,Annually,37933.69423,4,0
674,44428.38701,Retired,782,0.471655808,12792.85522,26,Bachelor's,Widowed,6,2,674,Business,7092.920555,7.998666609,259,81196.65808,0.550538246,Annually,4878.958479,4,0
675,28887.32458,Retired,410,0.236762111,43841.05937,49,High School,Widowed,0,5,675,Personal,11499.31866,2.56011701,129,11342.67712,0.900960196,Monthly,2012.238531,2,0
676,38332.74969,Self-employed,438,0.311070986,41700.51526,32,Master's,Married,2,1,676,Mortgage,4160.043342,9.067281258,20,25447.81669,0.957538383,Quarterly,37661.82072,1,0
677,33341.36232,Retired,734,0.184654359,12008.21248,54,Bachelor's,Divorced,2,25,677,Mortgage,29140.38345,5.982997526,97,89506.6158,0.878296967,Monthly,21267.76372,2,0
678,76284.05665,Unemployed,808,0.498252444,20567.29643,30,High School,Single,0,5,678,Auto,31479.44448,3.591714102,34,71653.00855,0.911211155,Annually,49777.46324,1,0
679,64035.1759,Employed,572,0.492447163,21073.9706,22,Bachelor's,Single,5,6,679,Auto,25781.37262,12.96196593,251,64135.60572,0.608245284,Quarterly,4862.710793,1,0
680,69073.32642,Self-employed,398,0.359803572,48932.81276,28,Bachelor's,Widowed,8,2,680,Business,41038.00452,8.541593425,84,66544.79024,0.631786475,Annually,42781.38408,4,0
681,60825.08096,Retired,403,0.421765624,9863.703168,27,High School,Widowed,7,26,681,Business,43189.43224,14.09923157,38,41712.95515,0.60426377,Quarterly,23999.15328,3,0
682,33064.22343,Self-employed,513,0.386040065,40158.74058,69,Bachelor's,Married,6,26,682,Mortgage,31165.59544,12.38122281,92,4933.384846,0.882531716,Annually,41357.50978,0,0
683,42132.19601,Retired,464,0.337263288,17375.44299,30,Bachelor's,Widowed,9,1,683,Personal,1625.067506,10.85511922,95,78551.93344,0.973958539,Quarterly,40856.36411,0,0
684,57340.61842,Unemployed,819,0.121339199,36812.64694,58,Bachelor's,Single,7,4,684,Personal,35066.25313,1.567844295,210,68031.967,0.858418603,Monthly,45799.60007,2,0
685,31668.08287,Employed,583,0.281905737,21580.53921,70,Bachelor's,Single,5,7,685,Business,21481.96163,7.275616665,54,47544.04418,0.940733382,Monthly,14892.50056,0,0
686,60694.97645,Retired,816,0.369914521,29339.62839,63,Master's,Divorced,8,22,686,Auto,28712.31668,4.166064802,274,90026.08173,0.819349547,Quarterly,47489.96767,4,0
687,46395.11903,Retired,463,0.371012646,41797.97689,67,Bachelor's,Divorced,2,26,687,Mortgage,32804.9495,13.7957718,103,33947.88667,0.69382995,Quarterly,7583.348018,3,0
688,44377.68789,Retired,363,0.249249047,40404.11268,32,PhD,Single,9,1,688,Mortgage,18161.5941,3.856883793,350,29785.01355,0.712880807,Monthly,4098.43888,1,0
689,60664.39952,Retired,390,0.476676795,43454.73599,59,Bachelor's,Single,9,1,689,Personal,45937.82675,5.361810697,95,87343.23435,0.537660716,Monthly,21580.77587,1,0
690,56663.94967,Employed,416,0.166942813,3921.248942,73,High School,Married,8,8,690,Business,7564.768471,8.477296364,311,79800.27165,0.515728598,Quarterly,41416.14843,4,0
691,44585.50751,Employed,566,0.300143778,34910.4771,24,PhD,Married,3,20,691,Personal,33904.07856,5.055408856,307,51740.49116,0.847737802,Quarterly,23671.05653,0,0
692,67389.94705,Unemployed,439,0.376353591,7859.381459,57,Master's,Single,6,16,692,Personal,1213.619418,4.333173143,146,13508.10658,0.719214446,Monthly,41464.33388,1,0
693,33784.05009,Employed,545,0.378854322,21375.10983,45,PhD,Widowed,8,21,693,Business,46307.90416,9.587840889,292,21899.61141,0.776107534,Annually,36484.34029,0,0
694,59239.0341,Retired,694,0.359455583,27880.83234,49,PhD,Divorced,1,13,694,Auto,6512.702529,2.700548557,70,65794.68505,0.778830624,Monthly,10471.41931,4,0
695,58896.51887,Unemployed,786,0.210115285,20734.23475,52,PhD,Single,1,23,695,Mortgage,5649.327277,2.285264743,353,38811.60317,0.638687907,Quarterly,47444.08124,1,0
696,45356.80341,Unemployed,775,0.162482627,26460.97211,32,High School,Widowed,8,24,696,Auto,17317.37402,6.525311485,252,83729.08257,0.737946255,Quarterly,3039.058431,2,0
697,54891.99533,Unemployed,816,0.354376131,49829.78913,65,High School,Single,2,26,697,Business,19304.74802,11.22897014,353,95020.52343,0.735380111,Annually,44913.98538,3,0
698,31233.29635,Retired,483,0.339720846,7625.648372,53,High School,Divorced,8,23,698,Business,11500.70354,8.989891237,109,80660.87406,0.694213611,Monthly,15222.17245,0,0
699,63860.40529,Self-employed,319,0.171742404,34097.34622,38,Master's,Divorced,4,18,699,Mortgage,29670.96139,7.208832324,73,38065.76959,0.910337692,Quarterly,25007.40416,0,0
700,47226.46795,Retired,823,0.382055658,20404.04735,23,High School,Married,5,20,700,Auto,22702.7908,9.137646117,275,78974.29971,0.725582002,Monthly,21117.59364,0,0
701,42159.15469,Employed,828,0.282068797,7517.480146,18,High School,Married,1,10,701,Mortgage,2674.603863,6.433595043,124,35468.44651,0.801822262,Quarterly,8591.727846,0,0
702,65735.13839,Employed,446,0.367104237,8778.101405,21,PhD,Married,7,12,702,Personal,16662.95105,14.13797553,157,17126.45873,0.94776006,Annually,17907.34332,4,1
703,39434.84464,Retired,603,0.434946832,47514.38221,28,High School,Married,8,1,703,Personal,40711.21277,2.241216027,227,3822.623884,0.933116811,Monthly,9646.721815,4,0
704,28873.08055,Retired,527,0.167891371,44100.47334,61,Bachelor's,Divorced,1,10,704,Personal,34795.37521,10.59078497,267,38878.81292,0.945211102,Monthly,10194.32377,4,0
705,26650.5624,Unemployed,401,0.107657947,45445.05606,43,High School,Widowed,5,9,705,Auto,36518.67183,13.53231598,327,90404.15072,0.635002498,Annually,9352.841801,4,1
706,59090.14927,Retired,716,0.411641035,49585.10602,54,Master's,Widowed,5,3,706,Personal,35207.72928,12.35244357,327,24279.16548,0.517491244,Quarterly,24450.86902,1,0
707,30793.55971,Unemployed,515,0.34387897,11207.45411,40,Master's,Widowed,7,28,707,Mortgage,16237.67805,3.98455397,269,21048.05991,0.6305334,Quarterly,39896.56838,4,0
708,76321.91273,Employed,706,0.379855828,18416.52753,46,Bachelor's,Single,9,19,708,Auto,5883.532182,5.495005711,205,96997.16813,0.639353673,Monthly,28448.50169,1,0
709,18771.05888,Unemployed,698,0.43526199,33791.73247,38,Master's,Married,4,26,709,Mortgage,14350.89202,11.18014717,358,2987.909229,0.954680163,Annually,44660.32943,2,0
710,75446.84552,Retired,798,0.421124374,24706.32445,65,Master's,Married,8,9,710,Business,41757.47971,2.637652549,25,78685.32396,0.824621366,Monthly,31827.22443,4,0
711,53165.26201,Employed,764,0.484368059,21501.08714,62,PhD,Divorced,0,10,711,Auto,49043.06909,12.46013295,315,32476.3106,0.54085198,Monthly,34467.00578,2,0
712,48549.30332,Self-employed,381,0.314374032,18532.75122,62,Bachelor's,Divorced,8,19,712,Mortgage,25198.50372,11.20524375,114,4230.051709,0.567689298,Quarterly,33380.36149,4,0
713,41826.2137,Unemployed,664,0.295398253,30095.25097,66,PhD,Single,9,16,713,Mortgage,1475.317391,11.34968976,256,91821.35275,0.577838063,Quarterly,22472.95966,2,0
714,55987.04172,Employed,462,0.26075488,29204.078,44,PhD,Single,6,24,714,Auto,7862.195795,2.853258499,256,14394.41186,0.815210874,Quarterly,34466.94111,3,0
715,49435.47946,Unemployed,347,0.161476417,8911.433869,56,High School,Widowed,3,18,715,Business,16781.94819,11.18976736,323,55402.03873,0.867707013,Quarterly,3485.387323,2,0
716,66549.52823,Employed,810,0.329042893,24115.25204,57,Bachelor's,Divorced,2,14,716,Auto,29350.68208,10.67754469,279,27768.39364,0.929821955,Quarterly,42992.5736,1,0
717,51713.41473,Employed,628,0.21080501,28120.11703,30,High School,Married,9,29,717,Personal,4679.588644,12.71745363,235,6986.683817,0.970318275,Annually,38890.60717,0,0
718,52254.52642,Unemployed,415,0.468523005,28944.06,40,High School,Widowed,5,3,718,Personal,47224.50764,2.061545409,231,5467.287324,0.600852279,Monthly,12261.49791,2,0
719,44545.81682,Self-employed,636,0.333276322,11295.25245,33,PhD,Married,0,2,719,Business,18889.09999,1.811994024,322,11997.89153,0.654886242,Annually,38401.62271,0,0
720,49145.81564,Employed,446,0.337136072,37371.29822,47,Master's,Widowed,2,1,720,Mortgage,45716.62668,6.535595848,228,7601.017882,0.62016144,Monthly,632.13007,3,0
721,54617.02653,Employed,622,0.241969864,2234.755646,21,Bachelor's,Married,1,18,721,Mortgage,39245.56834,3.508641832,15,76175.53249,0.679380784,Quarterly,10862.32862,3,0
722,24347.47411,Employed,742,0.120795741,18386.76092,57,Master's,Single,8,24,722,Mortgage,38016.42635,9.038190447,47,48813.83713,0.957332554,Annually,3256.861934,1,0
723,29777.21867,Self-employed,312,0.112697506,39230.41978,33,PhD,Widowed,2,9,723,Auto,30729.25941,13.88421017,189,34617.76309,0.787556283,Monthly,39011.34583,1,1
724,61148.96141,Self-employed,793,0.269334058,28630.75313,48,PhD,Married,1,13,724,Auto,31712.40704,6.78497636,268,42127.70656,0.869095949,Quarterly,37793.70756,2,0
725,52562.98157,Retired,586,0.133826151,13796.95919,70,PhD,Married,3,2,725,Business,32262.15853,12.90683009,28,92930.20019,0.745059618,Quarterly,40681.80119,4,0
726,47240.24995,Unemployed,413,0.342738782,35052.70285,59,PhD,Divorced,1,7,726,Personal,31807.34796,1.503251806,210,91119.80537,0.514428957,Annually,224.0846663,3,0
727,50276.509,Self-employed,779,0.452389202,28802.15626,42,PhD,Widowed,0,16,727,Mortgage,28132.68334,3.774947687,329,71709.80977,0.532097743,Annually,25061.63633,0,0
728,55213.72558,Unemployed,321,0.453165927,40015.93686,61,PhD,Married,5,21,728,Personal,49334.28691,1.910717785,59,88525.89655,0.768961516,Annually,35241.80988,4,1
729,41903.6048,Retired,648,0.363618164,37016.23412,29,Master's,Divorced,9,19,729,Auto,36882.2378,5.929986937,73,32304.97874,0.859394517,Quarterly,7770.056437,3,0
730,38325.42912,Unemployed,619,0.184492733,30895.28818,43,High School,Married,7,25,730,Auto,39070.37303,13.76055954,80,38420.37794,0.607665264,Monthly,32489.53638,2,0
731,52937.67883,Self-employed,425,0.445198733,24920.70609,54,Master's,Widowed,9,15,731,Auto,43750.67794,2.808853669,158,61564.36209,0.860954787,Monthly,4205.504965,3,0
732,35324.40834,Unemployed,576,0.454437374,7525.924158,65,Bachelor's,Single,9,22,732,Personal,11566.34837,9.686531986,173,62550.78176,0.905332887,Annually,9066.292805,1,0
733,56123.79134,Self-employed,503,0.178661434,13805.31788,50,Master's,Widowed,1,11,733,Business,5106.403796,7.595195178,238,48429.13388,0.705948739,Monthly,23789.84075,0,0
734,24461.24594,Unemployed,493,0.394970434,21535.87417,45,PhD,Widowed,8,1,734,Business,24661.82739,14.16932087,358,40365.45592,0.873209616,Quarterly,32678.25763,0,0
735,65437.33456,Self-employed,846,0.21460782,30365.66506,26,Master's,Married,2,21,735,Auto,26189.95409,3.154008424,241,98624.94101,0.702014975,Monthly,7293.456348,1,0
736,57088.96224,Self-employed,585,0.421056125,26171.68491,29,High School,Married,7,7,736,Mortgage,41629.90722,4.362375982,189,82201.8008,0.839175315,Quarterly,9261.166542,4,0
737,53840.44601,Unemployed,356,0.49889516,15121.04177,22,Bachelor's,Widowed,7,20,737,Personal,22745.39538,1.898816576,356,43780.52969,0.881998525,Annually,10222.31835,1,0
738,64740.36476,Retired,602,0.112010402,1316.753532,71,Master's,Divorced,2,8,738,Auto,28971.79825,7.35812587,67,72865.60149,0.995963309,Monthly,11935.04023,0,0
739,74982.11667,Employed,462,0.458946346,25315.72187,69,High School,Divorced,2,10,739,Personal,26826.47599,5.250744144,89,27321.38848,0.672698331,Quarterly,11327.69243,2,0
740,65215.55098,Retired,318,0.349052213,14995.67344,71,Master's,Divorced,5,5,740,Personal,2871.936404,13.24373011,281,10466.84796,0.70552039,Annually,19757.45542,4,0
741,22386.88653,Unemployed,669,0.489353048,36995.80673,45,Bachelor's,Married,0,9,741,Business,31145.52993,9.666700978,217,35566.88704,0.58281003,Annually,32689.48254,3,0
742,30806.3455,Retired,563,0.286003807,2173.366998,73,Master's,Married,3,25,742,Auto,41574.121,9.790224963,292,40595.79361,0.602036529,Annually,21901.58916,2,0
743,40627.72133,Self-employed,412,0.438955172,29656.56275,52,PhD,Widowed,0,25,743,Business,8717.526856,8.680794408,239,2145.443894,0.846697501,Annually,38798.69544,4,1
744,50391.36575,Employed,787,0.124957627,47132.23764,22,Master's,Single,2,1,744,Auto,30122.25496,2.739979553,250,81571.80416,0.958522795,Monthly,35963.4253,0,0
745,57764.88531,Unemployed,626,0.23411162,9546.054088,51,High School,Married,8,2,745,Personal,30086.91668,7.50775223,299,36239.74354,0.697302476,Quarterly,6326.345702,0,0
746,39113.8428,Unemployed,841,0.126806615,24110.82505,63,Master's,Widowed,4,19,746,Business,9045.063239,14.99332006,93,58251.6075,0.589922223,Monthly,2442.081166,2,0
747,52801.50147,Unemployed,364,0.490137253,5479.677599,51,High School,Widowed,4,14,747,Personal,7049.715113,12.77559543,345,7859.337133,0.64254975,Quarterly,43897.0782,4,0
748,38669.25601,Employed,591,0.426789563,31658.4137,30,Bachelor's,Single,3,20,748,Auto,49022.54521,13.56169723,261,17912.18446,0.727525852,Annually,3991.553328,3,1
749,40827.23296,Self-employed,324,0.441018968,27976.05235,56,Master's,Divorced,2,10,749,Mortgage,20292.23931,12.61355585,204,89024.52567,0.645325165,Monthly,7416.959036,3,1
750,28900.08355,Unemployed,848,0.475186093,20960.91069,59,Bachelor's,Widowed,4,9,750,Business,12143.66471,2.891062861,117,61064.40902,0.616789542,Annually,1106.663778,1,0
751,36151.50131,Retired,300,0.134041394,26547.47405,62,Bachelor's,Widowed,3,10,751,Business,9394.902678,4.57055143,200,95053.26299,0.867992244,Quarterly,31416.81826,2,0
752,29724.73092,Unemployed,848,0.254239037,44932.15826,65,Master's,Widowed,7,29,752,Personal,33712.48397,1.542142293,287,99875.62842,0.503922461,Annually,29118.52816,4,0
753,35361.90121,Unemployed,440,0.128413956,10618.42081,31,High School,Divorced,3,6,753,Personal,30862.81957,5.597386686,85,37500.08148,0.769615264,Monthly,49345.18332,2,0
754,65804.62695,Unemployed,487,0.184317241,2105.661074,28,Bachelor's,Divorced,7,17,754,Mortgage,32534.05403,2.966199932,21,30230.90488,0.896883404,Monthly,44346.61982,3,0
755,35759.01667,Unemployed,427,0.191746311,43221.57935,59,Bachelor's,Single,5,28,755,Business,5312.295348,7.882710162,134,85906.42749,0.633114143,Quarterly,20542.15887,4,0
756,89485.73097,Self-employed,500,0.287642884,29278.73704,55,Master's,Married,4,25,756,Auto,44783.19459,10.6412211,227,99861.83699,0.801645755,Quarterly,18579.29205,0,0
757,57399.76851,Retired,426,0.207424867,44642.26432,21,Master's,Divorced,3,6,757,Auto,20074.05344,13.30582148,301,63149.30281,0.834450053,Monthly,14842.60171,0,0
758,52772.54186,Self-employed,556,0.140391243,30250.31595,70,Master's,Married,3,4,758,Business,16355.10092,11.61443173,51,79616.50189,0.827512348,Monthly,7620.346002,4,0
759,37124.6333,Retired,846,0.166996436,40697.89341,50,Master's,Married,3,20,759,Business,23655.71092,14.17090554,204,78283.71295,0.722924817,Monthly,6904.18283,2,0
760,60504.64819,Unemployed,493,0.158910225,22053.9948,24,Master's,Divorced,8,3,760,Business,20113.23722,2.22762692,138,35856.30097,0.673288994,Monthly,6614.1854,2,0
761,41365.43261,Employed,403,0.489230719,37743.13663,73,PhD,Widowed,3,23,761,Mortgage,43315.27315,1.664427778,300,57639.90284,0.917962037,Quarterly,5705.737859,0,0
762,51830.14722,Self-employed,834,0.403717003,45739.03188,58,Master's,Single,8,19,762,Auto,46533.78778,10.42806454,82,83389.16566,0.879222978,Monthly,12025.60212,0,0
763,88401.26807,Employed,564,0.487104586,29034.02522,25,High School,Married,9,18,763,Auto,15869.20761,5.406257538,148,68967.33069,0.660627587,Quarterly,15333.43152,3,0
764,48559.1015,Self-employed,683,0.275896195,9858.472378,54,Bachelor's,Widowed,5,26,764,Personal,43332.85457,4.922263717,155,2605.799491,0.551509597,Monthly,48078.94855,4,0
765,67239.09989,Unemployed,559,0.211347393,14171.08314,68,High School,Divorced,9,24,765,Personal,39294.63335,5.966975684,310,34002.21406,0.535903773,Monthly,28923.66255,2,1
766,39452.35362,Self-employed,713,0.419317279,10733.58427,27,High School,Married,6,4,766,Business,46609.57594,5.142246782,356,14875.33181,0.547137989,Annually,49379.78873,3,0
767,49475.17264,Unemployed,657,0.230501567,13095.99435,60,PhD,Married,9,8,767,Personal,13041.7653,8.404391485,280,23680.7351,0.791434681,Annually,18623.34739,2,0
768,76562.00953,Self-employed,374,0.219753349,16014.35702,74,Master's,Married,2,17,768,Mortgage,29270.99836,7.442004038,150,90596.20301,0.525831088,Monthly,22881.33163,0,0
769,40595.49413,Unemployed,654,0.193002397,28201.55555,32,Bachelor's,Widowed,7,5,769,Auto,14452.68465,8.417785444,63,4170.882247,0.668463437,Quarterly,16228.93296,4,0
770,77186.72837,Unemployed,487,0.151871591,29811.58984,55,High School,Widowed,2,13,770,Auto,41380.63003,10.58163376,28,22370.17084,0.876599851,Monthly,9144.382545,1,0
771,60616.27903,Retired,589,0.202585224,21898.48761,32,Master's,Widowed,0,25,771,Personal,1260.885338,6.726261871,176,31302.15055,0.647174083,Annually,7158.235389,4,0
772,41562.99836,Unemployed,344,0.242127899,31155.61821,22,Master's,Married,9,1,772,Business,28676.13898,4.892653776,24,61879.96516,0.881654039,Monthly,47253.95989,1,0
773,59486.11609,Retired,382,0.369597683,4997.171355,46,PhD,Married,4,27,773,Personal,17620.96813,3.743707247,201,53643.11816,0.872733519,Annually,49340.53409,3,0
774,64588.31674,Unemployed,422,0.125025937,5301.623616,36,PhD,Single,1,13,774,Business,16811.50165,6.217900614,351,22217.81354,0.622913566,Monthly,2245.474825,1,0
775,59327.14943,Employed,657,0.184202776,9419.643558,71,PhD,Single,9,4,775,Mortgage,32600.40987,11.51438742,275,16841.98619,0.86441109,Monthly,7517.293737,1,0
776,26446.6292,Unemployed,827,0.423609456,26385.7974,68,Bachelor's,Widowed,5,22,776,Auto,42722.73802,11.71551629,323,24061.40444,0.873888319,Quarterly,21176.20462,3,0
777,39092.94236,Employed,365,0.158768769,11485.73926,27,High School,Widowed,9,26,777,Mortgage,30850.57418,10.50322272,232,50501.69786,0.698726963,Annually,9316.673817,4,0
