Customer_ID,Age,Gender,Income_Level,Occupation,Marital_Status,Education_Level,Location,Policy_Type,Coverage_Amount,Premium_Amount,Policy_Tenure_Years,Claim_History,Payment_Preferences,Customer_Support_Tickets,Marketing_Engagement,Customer_Feedback,Risk_Appetite,Renewal_Behavior
1220,53,Male,Low,Lawyer,Married,Master,Suburban,Health,48706,1861,8,Yes,Annually,4,High,Neutral,High,Late
1221,23,Male,Medium,Teacher,Married,Master,Rural,Life,28579,1794,10,No,Annually,3,Medium,Neutral,Medium,On Time
1222,56,Female,High,Lawyer,Divorced,PhD,Urban,Travel,58687,1774,1,Yes,Annually,4,Medium,Positive,Medium,Late
1223,19,Female,Medium,Teacher,Single,High School,Rural,Travel,64855,1202,3,Yes,Annually,4,Low,Negative,High,Early
1224,31,Male,Low,Teacher,Single,PhD,Urban,Health,77031,911,10,No,Annually,0,Low,Neutral,High,Late
1225,25,Male,Medium,Lawyer,Divorced,Bachelor,Suburban,Life,23109,785,5,No,Annually,5,High,Negative,High,On Time
1226,31,Female,High,Doctor,Widowed,Master,Urban,Life,23229,1361,8,No,Annually,3,Medium,Negative,Medium,Late
1227,41,Female,Low,Engineer,Single,Master,Suburban,Home,41978,710,1,Yes,Annually,4,Medium,Neutral,Medium,Late
1228,25,Male,Low,Engineer,Married,Master,Suburban,Health,95316,1524,10,No,Monthly,2,High,Positive,Low,On Time
1229,52,Female,Medium,Artist,Married,High School,Urban,Home,37789,1899,5,Yes,Annually,1,Medium,Positive,Low,On Time
1230,26,Female,Medium,Engineer,Single,PhD,Rural,Auto,86946,1413,5,Yes,Annually,2,High,Neutral,High,Late
1231,20,Male,High,Business Owner,Married,High School,Rural,Life,52875,661,5,Yes,Monthly,0,Medium,Positive,Low,On Time
1232,33,Male,Medium,Doctor,Married,High School,Urban,Health,78396,1586,3,No,Annually,3,Medium,Negative,Medium,Early
1233,60,Male,High,Teacher,Widowed,High School,Rural,Health,24954,692,10,No,Monthly,4,High,Positive,Medium,Late
1234,29,Male,Medium,Business Owner,Married,High School,Suburban,Health,61659,871,3,No,Annually,5,Low,Negative,Low,On Time
1235,56,Female,Low,Teacher,Single,High School,Suburban,Home,47778,967,4,No,Annually,3,Medium,Positive,Low,On Time
1236,45,Female,Medium,Teacher,Single,Bachelor,Rural,Life,10072,497,1,No,Monthly,4,Low,Positive,Medium,Early
1237,62,Female,High,Teacher,Married,Bachelor,Suburban,Life,12967,853,9,Yes,Monthly,4,Medium,Negative,Medium,Early
1238,62,Female,Low,Engineer,Divorced,PhD,Rural,Travel,11585,866,9,Yes,Annually,2,Medium,Neutral,High,On Time
1239,46,Female,Low,Artist,Widowed,PhD,Suburban,Life,79212,1095,2,Yes,Monthly,2,High,Positive,Medium,Early
1240,70,Female,Low,Artist,Divorced,Bachelor,Urban,Home,93692,561,4,No,Monthly,5,High,Negative,Medium,Early
1241,36,Female,Low,Engineer,Single,Master,Rural,Auto,78218,396,9,Yes,Monthly,5,Medium,Neutral,Medium,Early
1242,59,Male,Medium,Artist,Divorced,Master,Urban,Life,26853,958,4,No,Annually,5,Medium,Neutral,Low,Late
1243,50,Female,High,Teacher,Married,Master,Suburban,Health,68535,1817,4,No,Monthly,1,Low,Positive,High,On Time
1244,39,Male,Medium,Doctor,Divorced,Bachelor,Suburban,Home,52801,1327,7,Yes,Annually,0,High,Positive,High,Early
1245,35,Male,Low,Teacher,Divorced,Master,Rural,Home,95229,544,1,No,Monthly,4,High,Negative,High,Early
1246,33,Male,Low,Artist,Single,Bachelor,Suburban,Life,66276,691,6,No,Monthly,2,Low,Negative,High,On Time
1247,34,Female,Low,Doctor,Divorced,Bachelor,Suburban,Home,18844,1017,5,Yes,Annually,0,High,Negative,High,Late
1248,53,Female,Medium,Engineer,Married,Master,Urban,Travel,36164,151,5,Yes,Monthly,5,Medium,Neutral,Medium,Late
1249,19,Female,High,Business Owner,Married,Master,Urban,Travel,81584,1657,4,No,Monthly,3,Low,Negative,Medium,On Time
1250,56,Male,Low,Business Owner,Widowed,High School,Urban,Auto,6576,1786,4,Yes,Annually,4,High,Negative,High,Early
1251,52,Male,Low,Engineer,Married,High School,Suburban,Home,40449,652,2,No,Monthly,4,Low,Neutral,Low,Late
1252,56,Female,High,Engineer,Divorced,PhD,Rural,Health,13049,1309,3,Yes,Annually,5,Low,Negative,High,Late
1253,33,Male,Medium,Artist,Widowed,High School,Urban,Travel,73108,295,7,Yes,Monthly,2,High,Negative,Medium,Late
1254,38,Male,Low,Artist,Widowed,Bachelor,Suburban,Health,76088,588,9,Yes,Monthly,5,High,Neutral,Low,On Time
1255,65,Female,High,Artist,Widowed,Bachelor,Urban,Auto,41982,1928,5,No,Monthly,5,High,Negative,Medium,On Time
1256,59,Female,High,Lawyer,Single,Bachelor,Suburban,Auto,39863,1271,6,Yes,Annually,0,Low,Positive,High,On Time
1257,24,Male,High,Engineer,Married,High School,Rural,Travel,13686,1778,1,Yes,Monthly,2,High,Negative,High,On Time
1258,28,Male,Medium,Teacher,Married,PhD,Rural,Health,22466,1976,3,Yes,Annually,4,Medium,Neutral,Medium,Late
1259,19,Male,Medium,Artist,Widowed,Bachelor,Rural,Health,62674,425,9,No,Annually,5,High,Positive,Medium,On Time
1260,22,Male,High,Business Owner,Married,Master,Urban,Auto,13871,392,4,Yes,Annually,3,Medium,Neutral,High,Late
1261,67,Female,Low,Doctor,Married,Master,Rural,Home,89217,1442,6,Yes,Monthly,5,Medium,Positive,Medium,Early
1262,33,Male,Low,Engineer,Married,Bachelor,Urban,Life,25648,1532,1,No,Annually,5,Low,Neutral,Medium,Early
1263,36,Male,Low,Artist,Married,Bachelor,Rural,Auto,68535,1784,6,Yes,Annually,5,High,Neutral,High,Early
1264,66,Female,Medium,Lawyer,Single,Bachelor,Suburban,Auto,91168,1117,9,Yes,Monthly,5,High,Positive,High,Late
1265,43,Female,Medium,Doctor,Divorced,High School,Suburban,Travel,82315,1109,5,No,Annually,0,Low,Positive,High,Late
1266,54,Female,Low,Business Owner,Divorced,Bachelor,Suburban,Travel,89200,1670,10,Yes,Monthly,4,Low,Negative,High,Early
1267,26,Male,Medium,Business Owner,Widowed,PhD,Urban,Life,61529,948,8,Yes,Annually,1,High,Negative,High,On Time
1268,31,Male,High,Engineer,Divorced,Master,Suburban,Travel,12396,839,5,No,Monthly,4,Medium,Positive,Medium,On Time
1269,52,Female,Medium,Lawyer,Single,Master,Rural,Home,41685,1079,4,Yes,Annually,2,Low,Positive,High,Early
1270,32,Male,Low,Engineer,Single,PhD,Rural,Health,22240,696,4,Yes,Monthly,3,Low,Negative,Medium,Late
1271,41,Male,High,Engineer,Widowed,Bachelor,Suburban,Travel,28985,586,1,No,Monthly,2,High,Positive,Medium,Early
1272,19,Male,High,Business Owner,Single,PhD,Urban,Travel,26024,1343,7,Yes,Annually,5,High,Neutral,Medium,On Time
1273,50,Male,Low,Doctor,Single,High School,Urban,Life,35118,898,9,No,Annually,1,Low,Negative,Medium,On Time
1274,48,Female,Medium,Business Owner,Married,Master,Rural,Auto,72755,1925,1,Yes,Monthly,5,High,Neutral,Low,Early
1275,34,Female,Medium,Lawyer,Widowed,Bachelor,Suburban,Home,54073,745,5,No,Monthly,2,High,Negative,Medium,On Time
1276,20,Male,High,Engineer,Divorced,PhD,Rural,Health,19235,301,2,No,Monthly,2,High,Positive,High,On Time
1277,31,Female,Low,Business Owner,Married,Master,Suburban,Home,75575,1841,8,Yes,Annually,5,Medium,Positive,High,On Time
1278,60,Male,High,Engineer,Widowed,High School,Urban,Travel,64350,1229,5,Yes,Annually,3,Low,Neutral,Medium,On Time
1279,53,Female,Medium,Business Owner,Divorced,High School,Urban,Life,43746,1890,1,No,Monthly,5,Medium,Negative,Low,On Time
1280,37,Male,Low,Lawyer,Divorced,Master,Rural,Life,66969,362,5,No,Monthly,0,High,Neutral,Low,On Time
1281,50,Male,Medium,Artist,Divorced,High School,Rural,Home,96826,1968,3,No,Monthly,5,Low,Positive,Low,Early
1282,54,Female,Low,Business Owner,Widowed,High School,Rural,Auto,58622,1140,2,No,Monthly,4,Medium,Neutral,Medium,Late
1283,30,Male,Low,Lawyer,Divorced,Master,Urban,Auto,12064,465,5,No,Monthly,4,Low,Neutral,High,Late
1284,50,Male,High,Engineer,Married,Bachelor,Urban,Travel,19995,1830,5,No,Annually,1,Medium,Neutral,Low,On Time
1285,69,Male,Medium,Business Owner,Widowed,High School,Urban,Life,22134,1481,9,No,Annually,3,Low,Negative,High,On Time
1286,43,Female,Medium,Engineer,Single,PhD,Suburban,Life,63773,135,5,No,Monthly,5,Medium,Negative,Low,Late
1287,20,Male,High,Doctor,Divorced,PhD,Suburban,Travel,62281,1046,4,Yes,Annually,5,Medium,Negative,Medium,Late
1288,65,Male,Medium,Doctor,Widowed,PhD,Suburban,Travel,34855,495,2,No,Monthly,3,Medium,Negative,Medium,On Time
1289,65,Male,Medium,Teacher,Single,Master,Rural,Travel,40228,451,6,No,Monthly,2,Low,Positive,Low,Late
1290,61,Female,Medium,Doctor,Divorced,Bachelor,Rural,Home,86081,1326,10,Yes,Monthly,4,Medium,Neutral,Low,On Time
1291,67,Male,Low,Doctor,Single,Bachelor,Suburban,Home,30658,454,5,Yes,Monthly,5,Low,Negative,High,Late
1292,26,Male,Medium,Teacher,Married,High School,Suburban,Life,84172,524,9,No,Monthly,2,Medium,Positive,Low,Late
1293,38,Female,Low,Lawyer,Widowed,Bachelor,Urban,Health,85037,503,6,No,Monthly,5,High,Negative,Low,Late
1294,28,Female,Medium,Artist,Widowed,PhD,Suburban,Travel,72764,721,1,Yes,Annually,1,High,Neutral,Low,Late
1295,58,Male,Medium,Teacher,Divorced,PhD,Rural,Health,38459,1339,10,No,Monthly,4,Low,Positive,Medium,Early
1296,30,Male,High,Artist,Divorced,PhD,Suburban,Life,12905,1877,2,No,Annually,0,Low,Negative,High,Early
1297,38,Female,Medium,Teacher,Widowed,High School,Suburban,Life,89553,1205,8,No,Monthly,2,High,Positive,High,On Time
1298,44,Male,Low,Engineer,Married,High School,Suburban,Home,8874,821,10,Yes,Monthly,4,Low,Positive,Medium,Early
1299,50,Male,Low,Artist,Single,High School,Urban,Auto,53998,1272,5,Yes,Monthly,3,Low,Negative,Medium,Early
1300,24,Male,High,Teacher,Married,Bachelor,Urban,Health,74570,1961,6,Yes,Annually,2,High,Neutral,Medium,On Time
1301,49,Male,Medium,Doctor,Divorced,Master,Urban,Auto,33203,1235,8,No,Annually,0,Low,Positive,Low,Early
1302,47,Female,High,Teacher,Widowed,Bachelor,Urban,Life,82410,711,5,No,Annually,2,Medium,Negative,High,Late
1303,65,Female,Low,Engineer,Widowed,PhD,Urban,Life,30404,330,8,Yes,Annually,5,High,Negative,Low,On Time
1304,45,Male,Low,Teacher,Divorced,High School,Urban,Travel,14075,136,3,No,Annually,5,Medium,Neutral,Low,Early
1305,66,Male,Medium,Engineer,Divorced,Bachelor,Urban,Travel,5269,1537,9,No,Annually,1,Low,Neutral,Low,Late
1306,23,Male,Medium,Engineer,Married,PhD,Suburban,Travel,49958,916,7,Yes,Annually,2,Medium,Neutral,Medium,On Time
1307,62,Female,Medium,Business Owner,Divorced,Master,Rural,Home,17195,1981,5,Yes,Annually,4,Medium,Neutral,High,Late
1308,43,Female,Medium,Teacher,Married,PhD,Suburban,Home,88317,824,6,Yes,Monthly,1,Low,Neutral,Medium,Early
1309,33,Male,Low,Artist,Divorced,Bachelor,Urban,Home,19941,151,1,Yes,Annually,3,Low,Negative,Low,Early
1310,53,Male,Low,Lawyer,Single,Bachelor,Urban,Travel,71753,1538,8,No,Monthly,4,Medium,Negative,Low,On Time
1311,31,Female,Low,Lawyer,Single,Master,Urban,Life,84164,1914,7,No,Annually,5,High,Negative,High,Late
1312,48,Male,Low,Teacher,Single,Master,Rural,Home,30081,1087,8,Yes,Monthly,0,High,Positive,Medium,On Time
1313,56,Female,Low,Doctor,Divorced,Bachelor,Suburban,Travel,30521,260,4,No,Annually,5,Low,Positive,Low,Late
1314,46,Male,Medium,Lawyer,Widowed,Master,Rural,Home,77062,1404,8,No,Annually,2,Low,Negative,Medium,Late
1315,20,Male,Low,Engineer,Widowed,High School,Urban,Travel,90047,1325,1,No,Monthly,3,High,Negative,Medium,Late
1316,60,Female,Low,Doctor,Widowed,Bachelor,Suburban,Auto,40764,1217,4,No,Annually,5,High,Positive,Medium,Late
1317,35,Female,High,Business Owner,Widowed,Bachelor,Suburban,Life,21529,502,7,No,Monthly,5,High,Negative,High,Late
1318,52,Male,High,Doctor,Single,High School,Rural,Life,26103,358,8,No,Annually,1,High,Positive,Low,Early
1319,65,Male,Medium,Business Owner,Widowed,PhD,Urban,Auto,78940,1584,2,Yes,Annually,2,Low,Negative,Low,Late
1320,32,Male,High,Lawyer,Married,PhD,Urban,Travel,57112,975,4,No,Monthly,1,High,Positive,Low,Late
1321,22,Female,High,Lawyer,Single,Master,Suburban,Auto,62223,714,10,No,Monthly,4,High,Negative,Medium,Early
1322,53,Female,Low,Engineer,Married,Master,Rural,Auto,90801,424,10,No,Annually,4,Low,Positive,Low,Early
1323,41,Female,Low,Teacher,Widowed,Master,Urban,Travel,42704,445,10,No,Annually,0,Medium,Positive,High,Early
1324,69,Male,Low,Teacher,Widowed,Bachelor,Urban,Home,6725,749,3,Yes,Annually,4,Medium,Neutral,Medium,Early
1325,50,Male,High,Teacher,Single,Master,Rural,Auto,7061,1772,3,No,Monthly,1,High,Neutral,Medium,Early
1326,34,Female,Low,Doctor,Married,Bachelor,Urban,Auto,11179,1692,8,Yes,Annually,5,Low,Positive,Low,Early
1327,59,Female,Medium,Artist,Divorced,High School,Urban,Life,78917,394,2,Yes,Monthly,0,Medium,Neutral,Low,Late
1328,37,Male,High,Lawyer,Divorced,Master,Rural,Travel,43789,1695,9,No,Annually,5,Medium,Neutral,Medium,Late
1329,52,Female,Medium,Doctor,Widowed,PhD,Urban,Life,89653,1658,7,Yes,Monthly,2,High,Negative,Low,Early
1330,37,Female,Low,Business Owner,Single,High School,Urban,Life,87976,1675,4,No,Annually,4,Low,Neutral,High,On Time
1331,56,Female,Low,Business Owner,Married,Master,Urban,Auto,52670,373,10,Yes,Annually,4,Low,Negative,Low,On Time
1332,39,Male,High,Engineer,Widowed,Master,Urban,Auto,49370,1782,7,Yes,Monthly,1,Medium,Neutral,Medium,On Time
1333,57,Male,Medium,Business Owner,Divorced,Bachelor,Urban,Life,81766,1837,2,No,Monthly,5,Medium,Positive,Low,Early
1334,60,Male,Low,Lawyer,Divorced,Bachelor,Rural,Travel,91938,131,10,Yes,Monthly,4,High,Negative,Medium,On Time
1335,48,Female,High,Engineer,Married,PhD,Suburban,Travel,57659,563,7,Yes,Monthly,4,Low,Neutral,High,Late
1336,51,Male,Low,Doctor,Widowed,Bachelor,Urban,Auto,52951,182,9,No,Annually,2,Medium,Negative,Medium,Early
1337,19,Female,Medium,Lawyer,Married,High School,Suburban,Auto,65160,452,3,No,Annually,3,High,Neutral,Medium,Late
1338,59,Male,Low,Doctor,Widowed,High School,Suburban,Auto,95455,237,7,Yes,Annually,2,Low,Negative,Medium,On Time
1339,52,Male,Medium,Artist,Single,Master,Urban,Auto,45060,1095,9,Yes,Monthly,5,High,Positive,Medium,On Time
1340,25,Female,Low,Doctor,Divorced,PhD,Suburban,Life,45302,1695,10,Yes,Annually,3,Low,Positive,Low,Early
1341,34,Female,Low,Teacher,Widowed,Bachelor,Suburban,Home,5656,1864,8,No,Monthly,1,Medium,Negative,Medium,Late
1342,31,Female,High,Artist,Married,PhD,Suburban,Life,85317,1351,5,Yes,Annually,0,Medium,Positive,High,Late
1343,36,Male,Medium,Lawyer,Divorced,High School,Rural,Health,36322,1156,4,Yes,Annually,3,Medium,Neutral,Low,Early
1344,63,Female,High,Engineer,Widowed,High School,Suburban,Life,68080,1295,5,No,Annually,0,Low,Negative,High,Early
1345,49,Female,Medium,Doctor,Divorced,PhD,Suburban,Auto,13869,1160,7,Yes,Monthly,3,Low,Positive,Low,Early
1346,39,Male,Low,Engineer,Single,PhD,Urban,Auto,75993,325,1,No,Monthly,3,Medium,Negative,High,Late
1347,34,Male,Low,Teacher,Married,Master,Urban,Life,38969,119,1,Yes,Annually,0,High,Negative,High,Late
1348,22,Female,High,Lawyer,Widowed,High School,Rural,Travel,36973,1454,2,Yes,Annually,1,Medium,Positive,Medium,Early
1349,26,Female,Low,Business Owner,Widowed,Bachelor,Rural,Health,41305,306,9,Yes,Monthly,1,High,Neutral,High,On Time
1350,63,Female,Medium,Lawyer,Widowed,PhD,Rural,Auto,99709,1602,2,Yes,Annually,4,Low,Negative,Medium,Late
1351,23,Female,Medium,Business Owner,Married,Bachelor,Suburban,Auto,31867,1552,4,No,Annually,3,High,Negative,High,On Time
1352,24,Female,Medium,Doctor,Married,Bachelor,Urban,Health,40057,185,7,Yes,Monthly,4,High,Positive,Medium,Late
1353,51,Female,Medium,Teacher,Widowed,High School,Rural,Life,33300,381,2,Yes,Monthly,0,High,Negative,High,Early
1354,22,Male,High,Doctor,Married,Master,Suburban,Health,22495,192,10,No,Monthly,0,Low,Neutral,High,On Time
1355,35,Female,High,Artist,Single,PhD,Rural,Home,65050,1491,7,No,Annually,4,Medium,Negative,Low,Early
1356,61,Female,High,Lawyer,Widowed,Master,Urban,Life,90380,1137,2,Yes,Annually,0,Low,Neutral,Medium,On Time
1357,20,Female,High,Lawyer,Single,High School,Suburban,Travel,73548,1150,5,No,Annually,0,Medium,Positive,Low,Late
1358,49,Male,Medium,Artist,Divorced,Bachelor,Urban,Home,93552,966,6,Yes,Monthly,1,Medium,Negative,Medium,Early
1359,52,Female,Medium,Engineer,Widowed,Bachelor,Rural,Travel,91159,901,10,No,Annually,5,High,Positive,High,Late
1360,32,Female,High,Business Owner,Widowed,Bachelor,Urban,Health,97506,1293,6,Yes,Monthly,5,Low,Neutral,Low,Late
1361,42,Male,Low,Lawyer,Married,Bachelor,Suburban,Travel,41160,539,1,Yes,Monthly,2,Low,Positive,Low,On Time
1362,54,Female,Medium,Doctor,Married,Bachelor,Urban,Home,22978,518,7,No,Monthly,0,Medium,Neutral,High,On Time
1363,70,Female,Low,Lawyer,Married,High School,Urban,Home,84163,659,3,Yes,Annually,1,High,Negative,Low,On Time
1364,44,Male,High,Business Owner,Married,PhD,Rural,Health,59840,1006,1,Yes,Monthly,5,Low,Positive,Medium,Early
1365,46,Male,Medium,Teacher,Divorced,High School,Rural,Travel,56325,674,1,No,Monthly,0,High,Negative,High,On Time
1366,55,Female,Low,Doctor,Married,PhD,Suburban,Health,65103,405,2,Yes,Monthly,2,High,Positive,Medium,Early
1367,58,Male,Low,Business Owner,Married,Master,Urban,Life,75529,1440,9,Yes,Annually,5,High,Positive,Low,Early
1368,34,Male,Low,Teacher,Widowed,PhD,Rural,Home,19160,1428,4,No,Monthly,2,Medium,Positive,Low,Early
1369,45,Male,High,Business Owner,Divorced,Bachelor,Suburban,Travel,42404,1242,10,Yes,Annually,5,Medium,Positive,Low,On Time
1370,48,Female,Low,Artist,Married,High School,Urban,Auto,26560,1891,6,No,Monthly,0,High,Neutral,High,Early
1371,52,Female,High,Lawyer,Widowed,High School,Rural,Health,13043,1237,10,Yes,Monthly,3,Medium,Neutral,Low,Early
1372,43,Female,High,Doctor,Single,Master,Suburban,Home,21828,294,6,No,Annually,1,High,Neutral,High,Late
1373,26,Female,High,Lawyer,Single,PhD,Rural,Travel,19247,1688,6,No,Monthly,0,Low,Neutral,Low,Early
1374,66,Female,Low,Business Owner,Married,High School,Urban,Auto,58244,881,7,Yes,Annually,3,High,Negative,High,On Time
1375,59,Female,High,Business Owner,Single,PhD,Suburban,Home,96712,976,9,No,Annually,0,Low,Positive,Low,On Time
1376,48,Male,Medium,Engineer,Single,High School,Urban,Home,88018,1699,6,Yes,Annually,1,Low,Negative,Medium,Late
1377,52,Female,High,Artist,Single,Bachelor,Suburban,Life,11890,138,8,Yes,Monthly,2,High,Neutral,Low,On Time
1378,45,Female,Low,Teacher,Widowed,Bachelor,Suburban,Health,96665,328,2,No,Annually,0,Medium,Neutral,Low,On Time
1379,69,Female,Low,Artist,Married,PhD,Rural,Auto,87268,1033,4,Yes,Monthly,0,High,Positive,Low,Early
1380,20,Female,High,Doctor,Married,Bachelor,Suburban,Health,68616,1947,6,Yes,Annually,1,High,Neutral,High,Early
1381,63,Male,Medium,Teacher,Single,PhD,Urban,Home,49007,1478,5,No,Annually,5,Medium,Positive,High,On Time
1382,19,Male,High,Teacher,Divorced,Bachelor,Rural,Travel,32653,484,3,No,Annually,3,Low,Positive,High,On Time
1383,41,Female,High,Teacher,Married,PhD,Suburban,Health,44574,1944,7,Yes,Monthly,2,Medium,Positive,High,On Time
1384,63,Female,High,Business Owner,Widowed,High School,Suburban,Health,95528,826,9,Yes,Annually,5,Low,Negative,Low,Late
1385,59,Female,Medium,Business Owner,Single,PhD,Suburban,Life,72846,1427,1,No,Annually,4,High,Positive,Medium,Late
1386,70,Female,Medium,Business Owner,Single,Bachelor,Rural,Auto,78419,627,4,No,Annually,5,Low,Positive,High,Early
1387,62,Male,High,Business Owner,Widowed,Master,Suburban,Auto,33325,1716,6,Yes,Annually,0,Low,Neutral,Low,On Time
1388,55,Female,Low,Teacher,Divorced,PhD,Urban,Life,11035,699,10,Yes,Monthly,2,High,Negative,High,Late
1389,25,Female,Low,Business Owner,Widowed,High School,Rural,Travel,75474,413,4,No,Monthly,5,High,Negative,Medium,On Time
1390,30,Male,Low,Artist,Married,Bachelor,Rural,Auto,72884,471,7,No,Annually,0,Medium,Negative,High,On Time
1391,26,Male,High,Teacher,Married,Bachelor,Urban,Auto,7876,180,1,Yes,Annually,5,Low,Negative,High,On Time
1392,23,Female,High,Artist,Single,Bachelor,Urban,Auto,61692,1568,7,No,Annually,0,High,Neutral,High,Early
1393,58,Female,Low,Lawyer,Married,Master,Suburban,Health,82481,116,6,No,Monthly,0,Low,Neutral,Low,Early
1394,29,Male,High,Teacher,Divorced,Master,Urban,Health,70093,995,8,No,Annually,0,Low,Negative,Medium,Early
1395,44,Male,Low,Business Owner,Single,PhD,Rural,Home,99168,899,1,Yes,Monthly,5,Low,Positive,High,On Time
1396,67,Female,Medium,Artist,Single,Bachelor,Suburban,Home,93849,757,6,No,Annually,2,High,Positive,High,Late
1397,46,Female,Low,Lawyer,Single,Bachelor,Rural,Life,89246,1337,2,Yes,Monthly,4,High,Positive,Medium,Early
1398,40,Male,High,Engineer,Divorced,Master,Urban,Home,74503,897,7,Yes,Monthly,0,High,Positive,High,Early
1399,31,Male,Low,Business Owner,Married,High School,Urban,Home,59079,1599,6,No,Annually,2,High,Negative,Low,Late
1400,64,Male,Medium,Lawyer,Divorced,Master,Urban,Travel,20873,1642,4,No,Annually,0,Medium,Positive,Medium,Late
1401,23,Male,Medium,Teacher,Widowed,Bachelor,Rural,Life,70948,1791,9,Yes,Annually,3,Medium,Neutral,High,Early
1402,68,Male,Low,Engineer,Widowed,Master,Urban,Home,59638,464,8,Yes,Annually,5,Low,Negative,Medium,On Time
1403,56,Female,Medium,Business Owner,Widowed,Bachelor,Suburban,Health,30467,976,4,No,Monthly,4,Medium,Neutral,Low,On Time
1404,35,Female,High,Teacher,Divorced,PhD,Rural,Auto,32089,263,1,Yes,Annually,0,High,Neutral,Low,Late
1405,29,Male,Low,Doctor,Married,High School,Suburban,Health,77758,1212,3,Yes,Monthly,0,High,Negative,Low,Early
1406,63,Male,Medium,Teacher,Single,Master,Suburban,Life,78617,1563,2,No,Annually,2,High,Positive,Medium,Early
1407,57,Male,Low,Engineer,Single,PhD,Urban,Life,48871,1713,1,Yes,Monthly,1,Low,Positive,Medium,On Time
1408,50,Male,High,Engineer,Widowed,High School,Suburban,Health,98902,248,3,Yes,Annually,5,Medium,Positive,High,Late
1409,33,Female,Low,Business Owner,Single,PhD,Urban,Travel,14703,774,6,No,Monthly,1,Medium,Neutral,High,Early
